dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,temp_category,cnt_log,hr,rush_hour
2011-09-07,Fall,0,9,0,3,1,2,0.54,,0.94,0.2239,1,12,13,Weekday,Mild,2.639057329615259,0.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.54,,0.94,0.2537,2,3,5,Weekday,Mild,1.791759469228055,1.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,2,0.54,,0.94,0.2239,2,4,6,Weekday,Mild,1.9459101490553128,2.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.56,,0.94,0.1343,1,1,2,Weekday,Mild,1.0986122886681096,3.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.56,,0.94,0.1642,0,4,4,Weekday,Mild,1.6094379124341005,4.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,2,0.56,,1.0,0.1343,1,15,16,Weekday,Mild,2.833213344056216,5.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.6,,0.88,0.1045,1,74,75,Weekday,Mild,4.330733340286331,6.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.6,,0.88,0.0896,3,83,86,Weekday,Mild,4.465908118654584,7.0,Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.62,,0.94,0.0896,9,319,328,Weekday,Warm,5.796057750765372,8.0,Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.6,,0.88,0.1343,14,176,190,Weekday,Mild,5.25227342804663,9.0,Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.6,,0.88,0.1343,3,63,66,Weekday,Mild,4.204692619390966,10.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.6,,0.94,0.194,1,9,10,Weekday,Mild,2.3978952727983707,11.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.56,,0.94,0.194,1,21,22,Weekday,Mild,3.1354942159291497,12.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.6,,0.88,0.194,2,9,11,Weekday,Mild,2.4849066497880004,13.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.6,,0.93,0.194,1,24,25,Weekday,Mild,3.258096538021482,14.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.62,,0.94,0.1045,3,55,58,Weekday,Warm,4.07753744390572,15.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,1,0.64,,0.89,0.194,7,137,144,Weekday,Warm,4.976733742420574,16.0,Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.64,,0.89,0.194,21,264,285,Weekday,Warm,5.655991810819852,17.0,Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.64,,0.89,0.194,18,219,237,Weekday,Warm,5.472270673671475,18.0,Rush Hour
2011-09-07,Fall,0,9,0,3,1,2,0.64,,0.89,0.194,14,212,226,Weekday,Warm,5.424950017481403,19.0,Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.64,,0.89,0.0896,3,93,96,Weekday,Warm,4.574710978503383,20.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.64,,0.89,0.0896,4,34,38,Weekday,Warm,3.6635616461296463,21.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.62,,0.94,0.1642,3,26,29,Weekday,Warm,3.4011973816621555,22.0,Non-Rush Hour
2011-09-07,Fall,0,9,0,3,1,3,0.62,,0.94,0.194,3,21,24,Weekday,Warm,3.218875824868201,23.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.6,,1.0,0.194,3,11,14,Weekday,Mild,2.70805020110221,0.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,0.94,0.1045,0,4,4,Weekday,Warm,1.6094379124341005,1.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,0.94,0.194,0,2,2,Weekday,Warm,1.0986122886681096,3.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,2,0.62,,0.94,0.0896,0,3,3,Weekday,Warm,1.3862943611198906,4.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,0.94,0.0896,1,13,14,Weekday,Warm,2.70805020110221,5.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,0.94,0.1642,1,55,56,Weekday,Warm,4.04305126783455,6.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,0.94,0.1045,7,172,179,Weekday,Warm,5.19295685089021,7.0,Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,0.94,0.1343,7,188,195,Weekday,Warm,5.278114659230518,8.0,Rush Hour
2011-09-08,Fall,0,9,0,4,1,2,0.62,,1.0,0.2537,4,65,69,Weekday,Warm,4.248495242049359,9.0,Rush Hour
2011-09-08,Fall,0,9,0,4,1,2,0.64,,0.94,0.1045,8,57,65,Weekday,Warm,4.189654742026425,10.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,2,0.64,,0.94,0.2239,16,82,98,Weekday,Warm,4.59511985013459,11.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,2,0.66,,0.94,0.2239,17,85,102,Weekday,Warm,4.634728988229636,12.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,2,0.68,,0.83,0.3881,14,112,126,Weekday,Warm,4.844187086458591,13.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,2,0.7,,0.79,0.3582,15,105,120,Weekday,Warm,4.795790545596741,14.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.66,,0.89,0.2985,24,115,139,Weekday,Warm,4.941642422609304,15.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.64,,0.94,0.2836,5,151,156,Weekday,Warm,5.056245805348308,16.0,Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.64,,0.94,0.2836,11,102,113,Weekday,Warm,4.736198448394496,17.0,Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.64,,0.94,0.3582,2,66,68,Weekday,Warm,4.23410650459726,18.0,Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,1.0,0.3284,1,51,52,Weekday,Warm,3.970291913552122,19.0,Rush Hour
2011-09-08,Fall,0,9,0,4,1,2,0.62,,0.94,0.1642,6,83,89,Weekday,Warm,4.499809670330265,20.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.64,,0.94,0.1045,6,76,82,Weekday,Warm,4.418840607796598,21.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,1.0,0.0896,5,65,70,Weekday,Warm,4.262679877041316,22.0,Non-Rush Hour
2011-09-08,Fall,0,9,0,4,1,3,0.62,,1.0,0.0896,0,26,26,Weekday,Warm,3.295836866004329,23.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,3,0.64,,0.94,0.194,1,15,16,Weekday,Warm,2.833213344056216,0.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,2,0.62,,1.0,0.1642,0,8,8,Weekday,Warm,2.19722457733622,1.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,2,0.62,,1.0,0.2537,1,7,8,Weekday,Warm,2.19722457733622,2.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,2,0.62,,0.94,0.2537,1,1,2,Weekday,Warm,1.0986122886681096,3.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,3,0.62,,0.94,0.1642,0,3,3,Weekday,Warm,1.3862943611198906,4.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,2,0.62,,0.94,0.1343,0,14,14,Weekday,Warm,2.70805020110221,5.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,2,0.62,,1.0,0.1343,3,54,57,Weekday,Warm,4.060443010546419,6.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,3,0.62,,1.0,0.2537,4,104,108,Weekday,Warm,4.691347882229144,7.0,Rush Hour
2011-09-09,Fall,0,9,0,5,1,3,0.62,,0.94,0.1642,12,276,288,Weekday,Warm,5.666426688112432,8.0,Rush Hour
2011-09-09,Fall,0,9,0,5,1,3,0.62,,0.94,0.1642,5,131,136,Weekday,Warm,4.919980925828125,9.0,Rush Hour
2011-09-09,Fall,0,9,0,5,1,2,0.62,,1.0,0.194,2,27,29,Weekday,Warm,3.4011973816621555,10.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,2,0.62,,0.94,0.194,6,66,72,Weekday,Warm,4.290459441148391,11.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.64,,0.94,0.194,4,71,75,Weekday,Warm,4.330733340286331,12.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.7,,0.79,0.0896,14,108,122,Weekday,Warm,4.812184355372417,13.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.72,,0.74,0.0896,29,119,148,Weekday,Warm,5.003946305945459,14.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.74,,0.66,0.194,27,161,188,Weekday,Warm,5.241747015059643,15.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.74,,0.66,0.1343,41,244,285,Weekday,Warm,5.655991810819852,16.0,Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.7,,0.79,0.2537,54,451,505,Weekday,Warm,6.226536669287466,17.0,Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.7,,0.79,0.194,33,377,410,Weekday,Warm,6.018593214496234,18.0,Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.66,,0.89,0.1642,33,316,349,Weekday,Warm,5.857933154483459,19.0,Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.64,,0.94,0.0896,30,180,210,Weekday,Warm,5.351858133476067,20.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.66,,0.89,0.194,49,154,203,Weekday,Warm,5.318119993844216,21.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.62,,0.94,0.194,33,127,160,Weekday,Warm,5.081404364984463,22.0,Non-Rush Hour
2011-09-09,Fall,0,9,0,5,1,1,0.62,,0.94,0.0896,35,113,148,Weekday,Warm,5.003946305945459,23.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.62,,0.94,0.194,32,84,116,Weekend,Warm,4.762173934797756,0.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,2,0.62,,0.94,0.194,16,67,83,Weekend,Warm,4.430816798843313,1.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,2,0.6,,0.97,0.1045,18,46,64,Weekend,Mild,4.174387269895637,2.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.58,,1.0,0.1343,8,29,37,Weekend,Mild,3.6375861597263857,3.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.58,,0.94,0.0896,3,4,7,Weekend,Mild,2.079441541679836,4.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.58,,0.94,0.1343,2,6,8,Weekend,Mild,2.19722457733622,5.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.58,,0.94,0.1642,0,6,6,Weekend,Mild,1.9459101490553128,6.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.6,,0.88,0.1343,9,43,52,Weekend,Mild,3.970291913552122,7.0,Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.62,,0.83,0.1642,16,103,119,Weekend,Warm,4.787491742782046,8.0,Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.64,,0.78,0.2985,39,168,207,Weekend,Warm,5.337538079701318,9.0,Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.7,,0.65,0.2537,85,233,318,Weekend,Warm,5.765191102784844,10.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.72,,0.62,0.2537,108,252,360,Weekend,Warm,5.8888779583328805,11.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.72,,0.62,0.2239,144,260,404,Weekend,Warm,6.003887067106539,12.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.74,,0.55,0.2836,131,239,370,Weekend,Warm,5.916202062607435,13.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.74,,0.55,0.2836,129,230,359,Weekend,Warm,5.886104031450156,14.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.74,,0.55,0.2239,217,263,480,Weekend,Warm,6.175867270105761,15.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.74,,0.55,0.194,170,261,431,Weekend,Warm,6.068425588244111,16.0,Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.74,,0.55,0.2239,185,275,460,Weekend,Warm,6.133398042996649,17.0,Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.72,,0.58,0.194,119,241,360,Weekend,Warm,5.8888779583328805,18.0,Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.7,,0.58,0.1343,101,214,315,Weekend,Warm,5.755742213586912,19.0,Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.66,,0.69,0.1045,78,167,245,Weekend,Warm,5.5053315359323625,20.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.64,,0.78,0.0896,59,171,230,Weekend,Warm,5.442417710521793,21.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,1,0.64,,0.78,0.194,49,126,175,Weekend,Warm,5.170483995038151,22.0,Non-Rush Hour
2011-09-10,Fall,0,9,0,6,0,2,0.62,,0.88,0.194,32,107,139,Weekend,Warm,4.941642422609304,23.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.62,,0.88,0.194,29,79,108,Weekend,Warm,4.691347882229144,0.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,2,0.62,,0.88,0.194,22,66,88,Weekend,Warm,4.48863636973214,1.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,2,0.62,,0.78,0.194,16,60,76,Weekend,Warm,4.343805421853684,2.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,2,0.62,,0.78,0.0896,15,30,45,Weekend,Warm,3.828641396489095,3.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.6,,0.83,0.1343,3,6,9,Weekend,Mild,2.302585092994046,4.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.6,,0.83,0.1343,15,24,39,Weekend,Mild,3.688879454113936,5.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.58,,0.88,0.1045,4,16,20,Weekend,Mild,3.044522437723423,6.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.6,,0.88,0.194,9,28,37,Weekend,Mild,3.6375861597263857,7.0,Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.64,,0.78,0.194,25,69,94,Weekend,Warm,4.553876891600541,8.0,Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.66,,0.74,0.194,59,168,227,Weekend,Warm,5.429345628954441,9.0,Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.7,,0.65,0.194,120,214,334,Weekend,Warm,5.814130531825066,10.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.7,,0.65,0.194,144,258,402,Weekend,Warm,5.998936561946683,11.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.7,,0.65,0.194,113,298,411,Weekend,Warm,6.021023349349527,12.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.74,,0.58,0.1045,119,231,350,Weekend,Warm,5.860786223465865,13.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.72,,0.58,0.2836,120,222,342,Weekend,Warm,5.83773044716594,14.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.74,,0.51,0.2985,134,270,404,Weekend,Warm,6.003887067106539,15.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.72,,0.51,0.2985,180,303,483,Weekend,Warm,6.182084906716632,16.0,Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.72,,0.51,0.1343,152,228,380,Weekend,Warm,5.942799375126701,17.0,Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.68,,0.65,0.2985,110,229,339,Weekend,Warm,5.828945617610208,18.0,Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.64,,0.69,0.1045,101,232,333,Weekend,Warm,5.8111409929767,19.0,Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.62,,0.73,0.1045,65,161,226,Weekend,Warm,5.424950017481403,20.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.64,,0.69,0.194,45,114,159,Weekend,Warm,5.075173815233827,21.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,1,0.62,,0.69,0.3881,21,74,95,Weekend,Warm,4.564348191467836,22.0,Non-Rush Hour
2011-09-11,Fall,0,9,0,0,0,3,0.58,,0.78,0.0896,12,33,45,Weekend,Mild,3.828641396489095,23.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.56,,0.88,0.0896,5,11,16,Weekday,Mild,2.833213344056216,0.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.56,,0.88,0.194,1,11,12,Weekday,Mild,2.5649493574615367,1.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.56,,0.88,0.194,2,0,2,Weekday,Mild,1.0986122886681096,2.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.54,,0.94,0.1045,0,4,4,Weekday,Mild,1.6094379124341005,4.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.56,,0.83,0.194,1,23,24,Weekday,Mild,3.218875824868201,5.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.56,,0.83,0.194,1,108,109,Weekday,Mild,4.700480365792417,6.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.58,,0.83,0.194,12,300,312,Weekday,Mild,5.746203190540153,7.0,Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.6,,0.78,0.0896,26,382,408,Weekday,Mild,6.013715156042802,8.0,Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.64,,0.69,0.194,21,155,176,Weekday,Warm,5.176149732573829,9.0,Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.68,,0.62,0.1642,40,89,129,Weekday,Warm,4.867534450455582,10.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.7,,0.58,0.194,34,131,165,Weekday,Warm,5.111987788356544,11.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.72,,0.51,0.194,37,147,184,Weekday,Warm,5.220355825078325,12.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.72,,0.54,0.1045,43,120,163,Weekday,Warm,5.099866427824199,13.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.74,,0.51,0.1642,60,129,189,Weekday,Warm,5.247024072160486,14.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.74,,0.48,0.0896,60,152,212,Weekday,Warm,5.3612921657094255,15.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.72,,0.48,0.194,60,238,298,Weekday,Warm,5.700443573390686,16.0,Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.72,,0.51,0.1642,75,515,590,Weekday,Warm,6.3818160174060985,17.0,Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.7,,0.54,0.194,56,515,571,Weekday,Warm,6.349138991379798,18.0,Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.68,,0.57,0.1343,63,373,436,Weekday,Warm,6.07993319509559,19.0,Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.66,,0.65,0.194,41,258,299,Weekday,Warm,5.703782474656201,20.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.64,,0.73,0.0896,29,166,195,Weekday,Warm,5.278114659230518,21.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.62,,0.83,0.1642,16,134,150,Weekday,Warm,5.017279836814924,22.0,Non-Rush Hour
2011-09-12,Fall,0,9,0,1,1,1,0.62,,0.83,0.1045,7,62,69,Weekday,Warm,4.248495242049359,23.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.6,,0.88,0.1045,7,19,26,Weekday,Mild,3.295836866004329,0.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.58,,0.83,0.1045,4,6,10,Weekday,Mild,2.3978952727983707,1.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.6,,0.78,0.194,2,0,2,Weekday,Mild,1.0986122886681096,2.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.58,,0.83,0.194,2,2,4,Weekday,Mild,1.6094379124341005,3.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.56,,0.88,0.194,2,6,8,Weekday,Mild,2.19722457733622,4.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.56,,0.88,0.194,1,19,20,Weekday,Mild,3.044522437723423,5.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.56,,0.88,0.1045,6,116,122,Weekday,Mild,4.812184355372417,6.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.58,,0.83,0.0896,14,348,362,Weekday,Mild,5.8944028342648505,7.0,Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.6,,0.81,0.1045,26,399,425,Weekday,Mild,6.054439346269371,8.0,Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.64,,0.69,0.0896,35,179,214,Weekday,Warm,5.3706380281276624,9.0,Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.68,,0.69,0.1343,42,93,135,Weekday,Warm,4.912654885736052,10.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.7,,0.61,0.1642,33,120,153,Weekday,Warm,5.0369526024136295,11.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.72,,0.58,0.2239,43,144,187,Weekday,Warm,5.236441962829949,12.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.74,,0.51,0.2836,48,136,184,Weekday,Warm,5.220355825078325,13.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.74,,0.51,0.3284,51,139,190,Weekday,Warm,5.25227342804663,14.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.74,,0.51,0.2985,35,145,180,Weekday,Warm,5.198497031265826,15.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.74,,0.51,0.2239,41,251,292,Weekday,Warm,5.680172609017068,16.0,Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.74,,0.51,0.2239,72,507,579,Weekday,Warm,6.363028103540465,17.0,Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.7,,0.61,0.1642,67,472,539,Weekday,Warm,6.29156913955832,18.0,Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.68,,0.69,0.1642,55,341,396,Weekday,Warm,5.983936280687191,19.0,Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.66,,0.74,0.194,31,241,272,Weekday,Warm,5.60947179518496,20.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.64,,0.78,0.1642,45,200,245,Weekday,Warm,5.5053315359323625,21.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.64,,0.78,0.1343,24,120,144,Weekday,Warm,4.976733742420574,22.0,Non-Rush Hour
2011-09-13,Fall,0,9,0,2,1,1,0.64,,0.78,0.1045,15,59,74,Weekday,Warm,4.31748811353631,23.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.62,,0.78,0.0896,5,28,33,Weekday,Warm,3.5263605246161616,0.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.62,,0.78,0.0896,1,7,8,Weekday,Warm,2.19722457733622,1.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.6,,0.83,0.194,1,4,5,Weekday,Mild,1.791759469228055,2.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.6,,0.88,0.1343,1,7,8,Weekday,Mild,2.19722457733622,3.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.6,,0.83,0.0896,1,8,9,Weekday,Mild,2.302585092994046,4.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.58,,0.88,0.1045,1,30,31,Weekday,Mild,3.4657359027997265,5.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.58,,0.88,0.1045,7,138,145,Weekday,Mild,4.983606621708336,6.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.6,,0.83,0.1045,20,350,370,Weekday,Mild,5.916202062607435,7.0,Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.62,,0.83,0.1642,33,396,429,Weekday,Warm,6.063785208687608,8.0,Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.64,,0.78,0.1642,19,183,202,Weekday,Warm,5.313205979041787,9.0,Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.7,,0.7,0.1343,27,115,142,Weekday,Warm,4.962844630259907,10.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.72,,0.66,0.1642,43,121,164,Weekday,Warm,5.10594547390058,11.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.74,,0.58,0.2239,56,156,212,Weekday,Warm,5.3612921657094255,12.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.76,,0.55,0.2537,39,139,178,Weekday,Warm,5.187385805840755,13.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.78,,0.52,0.2239,19,105,124,Weekday,Warm,4.8283137373023015,14.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.78,,0.49,0.2537,30,146,176,Weekday,Warm,5.176149732573829,15.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.76,,0.52,0.2836,36,241,277,Weekday,Warm,5.627621113690637,16.0,Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.76,,0.52,0.2836,87,512,599,Weekday,Warm,6.396929655216146,17.0,Rush Hour
2011-09-14,Fall,0,9,0,3,1,1,0.72,,0.62,0.1642,83,503,586,Weekday,Warm,6.375024819828097,18.0,Rush Hour
2011-09-14,Fall,0,9,0,3,1,2,0.7,,0.7,0.1045,44,337,381,Weekday,Warm,5.945420608606575,19.0,Rush Hour
2011-09-14,Fall,0,9,0,3,1,2,0.72,,0.58,0.4179,40,221,261,Weekday,Warm,5.568344503761097,20.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,2,0.66,,0.65,0.2239,24,189,213,Weekday,Warm,5.365976015021851,21.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,2,0.66,,0.65,0.1343,20,140,160,Weekday,Warm,5.081404364984463,22.0,Non-Rush Hour
2011-09-14,Fall,0,9,0,3,1,2,0.64,,0.69,0.1045,10,62,72,Weekday,Warm,4.290459441148391,23.0,Non-Rush Hour
