instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,rush_hour,day_type,temp_category,cnt_log,data_source
8217,2011-12-14,Winter,0,12,0,0,3,1,1,0.26,0.75,0.194,0,22,22,Non-Rush Hour,Weekday,Cold,3.1354942159291497,hour
8218,2011-12-14,Winter,0,12,1,0,3,1,1,0.26,0.75,0.194,0,8,8,Non-Rush Hour,Weekday,Cold,2.19722457733622,hour
8219,2011-12-14,Winter,0,12,2,0,3,1,1,0.26,0.75,0.194,0,2,2,Non-Rush Hour,Weekday,Cold,1.0986122886681096,hour
8220,2011-12-14,Winter,0,12,3,0,3,1,1,0.28,0.65,0.194,0,3,3,Non-Rush Hour,Weekday,Cold,1.3862943611198906,hour
8221,2011-12-14,Winter,0,12,4,0,3,1,1,0.26,0.75,0.194,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341005,hour
8222,2011-12-14,Winter,0,12,5,0,3,1,2,0.26,0.81,0.194,0,26,26,Non-Rush Hour,Weekday,Cold,3.295836866004329,hour
8223,2011-12-14,Winter,0,12,6,0,3,1,2,0.26,0.87,0.194,0,87,87,Non-Rush Hour,Weekday,Cold,4.477336814478207,hour
8224,2011-12-14,Winter,0,12,7,0,3,1,1,0.28,0.75,0.194,4,243,247,Rush Hour,Weekday,Cold,5.513428746164983,hour
8225,2011-12-14,Winter,0,12,8,0,3,1,2,0.26,0.87,0.194,9,458,467,Rush Hour,Weekday,Cold,6.148468295917647,hour
8226,2011-12-14,Winter,0,12,9,0,3,1,2,0.3,0.61,0.194,9,230,239,Rush Hour,Weekday,Cold,5.480638923341991,hour
8227,2011-12-14,Winter,0,12,10,0,3,1,2,0.32,0.57,0.194,9,133,142,Non-Rush Hour,Weekday,Mild,4.962844630259907,hour
8228,2011-12-14,Winter,0,12,11,0,3,1,2,0.34,0.55,0.194,12,103,115,Non-Rush Hour,Weekday,Mild,4.7535901911063645,hour
8229,2011-12-14,Winter,0,12,12,0,3,1,2,0.36,0.57,0.0896,6,138,144,Non-Rush Hour,Weekday,Mild,4.976733742420574,hour
8230,2011-12-14,Winter,0,12,13,0,3,1,2,0.36,0.57,0.1045,14,119,133,Non-Rush Hour,Weekday,Mild,4.897839799950911,hour
8231,2011-12-14,Winter,0,12,14,0,3,1,2,0.38,0.54,0.0896,17,134,151,Non-Rush Hour,Weekday,Mild,5.0238805208462765,hour
8232,2011-12-14,Winter,0,12,15,0,3,1,2,0.38,0.54,0.1045,24,143,167,Non-Rush Hour,Weekday,Mild,5.123963979403259,hour
8233,2011-12-14,Winter,0,12,16,0,3,1,2,0.38,0.54,0.1045,12,233,245,Rush Hour,Weekday,Mild,5.5053315359323625,hour
8234,2011-12-14,Winter,0,12,17,0,3,1,2,0.36,0.57,0.1045,19,377,396,Rush Hour,Weekday,Mild,5.983936280687191,hour
8235,2011-12-14,Winter,0,12,18,0,3,1,2,0.36,0.62,0.1642,11,379,390,Rush Hour,Weekday,Mild,5.968707559985366,hour
8236,2011-12-14,Winter,0,12,19,0,3,1,2,0.36,0.62,0.1045,9,259,268,Rush Hour,Weekday,Mild,5.594711379601839,hour
8237,2011-12-14,Winter,0,12,20,0,3,1,2,0.34,0.66,0.1045,6,169,175,Non-Rush Hour,Weekday,Mild,5.170483995038151,hour
8238,2011-12-14,Winter,0,12,21,0,3,1,2,0.34,0.66,0.1642,9,145,154,Non-Rush Hour,Weekday,Mild,5.043425116919247,hour
8239,2011-12-14,Winter,0,12,22,0,3,1,1,0.34,0.66,0.1642,5,99,104,Non-Rush Hour,Weekday,Mild,4.653960350157523,hour
8240,2011-12-14,Winter,0,12,23,0,3,1,1,0.32,0.7,0.1642,3,48,51,Non-Rush Hour,Weekday,Mild,3.951243718581428,hour
8241,2011-12-15,Winter,0,12,0,0,4,1,1,0.32,0.7,0.1642,5,45,50,Non-Rush Hour,Weekday,Mild,3.9318256327243257,hour
8242,2011-12-15,Winter,0,12,1,0,4,1,2,0.32,0.7,0.1642,5,15,20,Non-Rush Hour,Weekday,Mild,3.044522437723423,hour
8243,2011-12-15,Winter,0,12,2,0,4,1,2,0.32,0.7,0.1343,2,5,7,Non-Rush Hour,Weekday,Mild,2.079441541679836,hour
8244,2011-12-15,Winter,0,12,3,0,4,1,2,0.32,0.7,0.1343,1,2,3,Non-Rush Hour,Weekday,Mild,1.3862943611198906,hour
8245,2011-12-15,Winter,0,12,4,0,4,1,2,0.32,0.7,0.2239,0,6,6,Non-Rush Hour,Weekday,Mild,1.9459101490553128,hour
8246,2011-12-15,Winter,0,12,5,0,4,1,2,0.32,0.7,0.2836,0,24,24,Non-Rush Hour,Weekday,Mild,3.218875824868201,hour
8247,2011-12-15,Winter,0,12,6,0,4,1,1,0.32,0.66,0.194,2,90,92,Non-Rush Hour,Weekday,Mild,4.532599493153256,hour
8248,2011-12-15,Winter,0,12,7,0,4,1,1,0.32,0.7,0.194,6,252,258,Rush Hour,Weekday,Mild,5.556828061699537,hour
8249,2011-12-15,Winter,0,12,8,0,4,1,2,0.34,0.66,0.2239,8,449,457,Rush Hour,Weekday,Mild,6.126869184114185,hour
8250,2011-12-15,Winter,0,12,9,0,4,1,2,0.36,0.62,0.2836,6,274,280,Rush Hour,Weekday,Mild,5.638354669333745,hour
8251,2011-12-15,Winter,0,12,10,0,4,1,2,0.4,0.58,0.2985,4,105,109,Non-Rush Hour,Weekday,Mild,4.700480365792417,hour
8252,2011-12-15,Winter,0,12,11,0,4,1,2,0.4,0.62,0.4179,9,126,135,Non-Rush Hour,Weekday,Mild,4.912654885736052,hour
8253,2011-12-15,Winter,0,12,12,0,4,1,2,0.46,0.59,0.4925,17,140,157,Non-Rush Hour,Weekday,Mild,5.062595033026967,hour
8254,2011-12-15,Winter,0,12,13,0,4,1,2,0.5,0.55,0.3582,14,150,164,Non-Rush Hour,Weekday,Mild,5.10594547390058,hour
8255,2011-12-15,Winter,0,12,14,0,4,1,2,0.52,0.52,0.3284,8,124,132,Non-Rush Hour,Weekday,Mild,4.890349128221754,hour
8256,2011-12-15,Winter,0,12,15,0,4,1,3,0.52,0.55,0.2239,6,76,82,Non-Rush Hour,Weekday,Mild,4.418840607796598,hour
8257,2011-12-15,Winter,0,12,16,0,4,1,3,0.46,0.72,0.1642,7,124,131,Rush Hour,Weekday,Mild,4.882801922586371,hour
8258,2011-12-15,Winter,0,12,17,0,4,1,2,0.52,0.59,0.2836,14,310,324,Rush Hour,Weekday,Mild,5.783825182329737,hour
8259,2011-12-15,Winter,0,12,18,0,4,1,2,0.52,0.59,0.2985,14,363,377,Rush Hour,Weekday,Mild,5.934894195619588,hour
8260,2011-12-15,Winter,0,12,19,0,4,1,2,0.52,0.59,0.2836,13,274,287,Rush Hour,Weekday,Mild,5.662960480135946,hour
8261,2011-12-15,Winter,0,12,20,0,4,1,1,0.52,0.59,0.3284,12,209,221,Non-Rush Hour,Weekday,Mild,5.402677381872279,hour
8262,2011-12-15,Winter,0,12,21,0,4,1,1,0.5,0.63,0.2985,10,145,155,Non-Rush Hour,Weekday,Mild,5.049856007249537,hour
8263,2011-12-15,Winter,0,12,22,0,4,1,1,0.52,0.63,0.3284,8,116,124,Non-Rush Hour,Weekday,Mild,4.8283137373023015,hour
8264,2011-12-15,Winter,0,12,23,0,4,1,1,0.52,0.63,0.3284,10,104,114,Non-Rush Hour,Weekday,Mild,4.74493212836325,hour
8265,2011-12-16,Winter,0,12,0,0,5,1,1,0.5,0.72,0.3284,12,60,72,Non-Rush Hour,Weekday,Mild,4.290459441148391,hour
8266,2011-12-16,Winter,0,12,1,0,5,1,1,0.5,0.72,0.2239,3,28,31,Non-Rush Hour,Weekday,Mild,3.4657359027997265,hour
8267,2011-12-16,Winter,0,12,2,0,5,1,1,0.48,0.77,0.1045,0,23,23,Non-Rush Hour,Weekday,Mild,3.1780538303479458,hour
8268,2011-12-16,Winter,0,12,3,0,5,1,1,0.46,0.82,0.1343,2,3,5,Non-Rush Hour,Weekday,Mild,1.791759469228055,hour
8269,2011-12-16,Winter,0,12,4,0,5,1,2,0.5,0.59,0.194,1,4,5,Non-Rush Hour,Weekday,Mild,1.791759469228055,hour
8270,2011-12-16,Winter,0,12,5,0,5,1,1,0.48,0.44,0.3881,0,26,26,Non-Rush Hour,Weekday,Mild,3.295836866004329,hour
8271,2011-12-16,Winter,0,12,6,0,5,1,2,0.44,0.33,0.2985,2,80,82,Non-Rush Hour,Weekday,Mild,4.418840607796598,hour
8272,2011-12-16,Winter,0,12,7,0,5,1,2,0.38,0.46,0.2985,5,226,231,Rush Hour,Weekday,Mild,5.44673737166631,hour
8273,2011-12-16,Winter,0,12,8,0,5,1,1,0.36,0.46,0.4179,10,449,459,Rush Hour,Weekday,Mild,6.131226489483141,hour
8274,2011-12-16,Winter,0,12,9,0,5,1,1,0.36,0.46,0.3881,8,235,243,Rush Hour,Weekday,Mild,5.497168225293202,hour
8275,2011-12-16,Winter,0,12,10,0,5,1,1,0.34,0.46,0.2985,10,122,132,Non-Rush Hour,Weekday,Mild,4.890349128221754,hour
8276,2011-12-16,Winter,0,12,11,0,5,1,2,0.34,0.42,0.2985,9,135,144,Non-Rush Hour,Weekday,Mild,4.976733742420574,hour
8277,2011-12-16,Winter,0,12,12,0,5,1,2,0.34,0.42,0.3582,10,163,173,Non-Rush Hour,Weekday,Mild,5.159055299214529,hour
8278,2011-12-16,Winter,0,12,13,0,5,1,2,0.34,0.39,0.3582,12,125,137,Non-Rush Hour,Weekday,Mild,4.927253685157205,hour
8279,2011-12-16,Winter,0,12,14,0,5,1,2,0.34,0.42,0.2239,13,115,128,Non-Rush Hour,Weekday,Mild,4.859812404361672,hour
8280,2011-12-16,Winter,0,12,15,0,5,1,2,0.32,0.45,0.2985,12,141,153,Non-Rush Hour,Weekday,Mild,5.0369526024136295,hour
8281,2011-12-16,Winter,0,12,16,0,5,1,2,0.32,0.45,0.2239,12,212,224,Rush Hour,Weekday,Mild,5.41610040220442,hour
8282,2011-12-16,Winter,0,12,17,0,5,1,2,0.32,0.45,0.2836,13,352,365,Rush Hour,Weekday,Mild,5.902633333401366,hour
8283,2011-12-16,Winter,0,12,18,0,5,1,2,0.32,0.45,0.2537,10,285,295,Rush Hour,Weekday,Mild,5.69035945432406,hour
8284,2011-12-16,Winter,0,12,19,0,5,1,2,0.32,0.45,0.2239,11,203,214,Rush Hour,Weekday,Mild,5.3706380281276624,hour
8285,2011-12-16,Winter,0,12,20,0,5,1,2,0.32,0.45,0.194,6,146,152,Non-Rush Hour,Weekday,Mild,5.030437921392435,hour
8286,2011-12-16,Winter,0,12,21,0,5,1,2,0.32,0.45,0.1642,7,95,102,Non-Rush Hour,Weekday,Mild,4.634728988229636,hour
8287,2011-12-16,Winter,0,12,22,0,5,1,2,0.3,0.49,0.1642,6,100,106,Non-Rush Hour,Weekday,Cold,4.672828834461906,hour
8288,2011-12-16,Winter,0,12,23,0,5,1,2,0.3,0.49,0.1343,4,71,75,Non-Rush Hour,Weekday,Cold,4.330733340286331,hour
8289,2011-12-17,Winter,0,12,0,0,6,0,1,0.3,0.49,0.2836,3,59,62,Non-Rush Hour,Weekend,Cold,4.143134726391533,hour
8290,2011-12-17,Winter,0,12,1,0,6,0,2,0.3,0.52,0.2537,4,39,43,Non-Rush Hour,Weekend,Cold,3.784189633918261,hour
8291,2011-12-17,Winter,0,12,2,0,6,0,2,0.28,0.56,0.2239,11,47,58,Non-Rush Hour,Weekend,Cold,4.07753744390572,hour
8292,2011-12-17,Winter,0,12,3,0,6,0,1,0.26,0.6,0.194,4,22,26,Non-Rush Hour,Weekend,Cold,3.295836866004329,hour
8293,2011-12-17,Winter,0,12,4,0,6,0,1,0.24,0.65,0.1642,0,9,9,Non-Rush Hour,Weekend,Cold,2.302585092994046,hour
8294,2011-12-17,Winter,0,12,5,0,6,0,2,0.26,0.6,0.194,2,7,9,Non-Rush Hour,Weekend,Cold,2.302585092994046,hour
8295,2011-12-17,Winter,0,12,6,0,6,0,2,0.26,0.56,0.2836,0,17,17,Non-Rush Hour,Weekend,Cold,2.8903717578961645,hour
8296,2011-12-17,Winter,0,12,7,0,6,0,2,0.26,0.56,0.2239,0,20,20,Rush Hour,Weekend,Cold,3.044522437723423,hour
8297,2011-12-17,Winter,0,12,8,0,6,0,2,0.26,0.56,0.2239,4,55,59,Rush Hour,Weekend,Cold,4.0943445622221,hour
8298,2011-12-17,Winter,0,12,9,0,6,0,2,0.26,0.56,0.2537,5,95,100,Rush Hour,Weekend,Cold,4.61512051684126,hour
8299,2011-12-17,Winter,0,12,10,0,6,0,2,0.26,0.52,0.2836,10,171,181,Non-Rush Hour,Weekend,Cold,5.204006687076795,hour
8300,2011-12-17,Winter,0,12,11,0,6,0,2,0.28,0.45,0.3284,21,188,209,Non-Rush Hour,Weekend,Cold,5.3471075307174685,hour
8301,2011-12-17,Winter,0,12,12,0,6,0,2,0.28,0.45,0.2836,28,216,244,Non-Rush Hour,Weekend,Cold,5.501258210544727,hour
8302,2011-12-17,Winter,0,12,13,0,6,0,2,0.28,0.48,0.2537,32,204,236,Non-Rush Hour,Weekend,Cold,5.468060141135132,hour
8303,2011-12-17,Winter,0,12,14,0,6,0,1,0.28,0.45,0.3582,30,207,237,Non-Rush Hour,Weekend,Cold,5.472270673671475,hour
8304,2011-12-17,Winter,0,12,15,0,6,0,1,0.28,0.45,0.2836,33,195,228,Non-Rush Hour,Weekend,Cold,5.43372200355424,hour
8305,2011-12-17,Winter,0,12,16,0,6,0,1,0.28,0.45,0.2239,30,192,222,Rush Hour,Weekend,Cold,5.407171771460119,hour
8306,2011-12-17,Winter,0,12,17,0,6,0,1,0.26,0.48,0.2239,12,153,165,Rush Hour,Weekend,Cold,5.111987788356544,hour
8307,2011-12-17,Winter,0,12,18,0,6,0,1,0.26,0.48,0.3881,7,150,157,Rush Hour,Weekend,Cold,5.062595033026967,hour
8308,2011-12-17,Winter,0,12,19,0,6,0,3,0.24,0.65,0.3284,11,95,106,Rush Hour,Weekend,Cold,4.672828834461906,hour
8309,2011-12-17,Winter,0,12,20,0,6,0,1,0.22,0.69,0.2537,7,99,106,Non-Rush Hour,Weekend,Cold,4.672828834461906,hour
8310,2011-12-17,Winter,0,12,21,0,6,0,1,0.2,0.75,0.1642,8,88,96,Non-Rush Hour,Weekend,Cold,4.574710978503383,hour
8311,2011-12-17,Winter,0,12,22,0,6,0,1,0.2,0.75,0.1642,7,73,80,Non-Rush Hour,Weekend,Cold,4.394449154672439,hour
8312,2011-12-17,Winter,0,12,23,0,6,0,1,0.2,0.75,0.194,6,63,69,Non-Rush Hour,Weekend,Cold,4.248495242049359,hour
8313,2011-12-18,Winter,0,12,0,0,0,0,1,0.2,0.75,0.1343,7,64,71,Non-Rush Hour,Weekend,Cold,4.276666119016055,hour
8314,2011-12-18,Winter,0,12,1,0,0,0,1,0.2,0.69,0.1045,3,43,46,Non-Rush Hour,Weekend,Cold,3.8501476017100575,hour
8315,2011-12-18,Winter,0,12,2,0,0,0,1,0.22,0.55,0.1045,2,39,41,Non-Rush Hour,Weekend,Cold,3.737669618283368,hour
8316,2011-12-18,Winter,0,12,3,0,0,0,1,0.22,0.55,0.2239,2,16,18,Non-Rush Hour,Weekend,Cold,2.9444389791664403,hour
8317,2011-12-18,Winter,0,12,4,0,0,0,1,0.22,0.55,0.2239,0,1,1,Non-Rush Hour,Weekend,Cold,0.6931471805599453,hour
8318,2011-12-18,Winter,0,12,5,0,0,0,1,0.2,0.59,0.1045,1,4,5,Non-Rush Hour,Weekend,Cold,1.791759469228055,hour
8319,2011-12-18,Winter,0,12,6,0,0,0,1,0.2,0.59,0.1343,0,3,3,Non-Rush Hour,Weekend,Cold,1.3862943611198906,hour
8320,2011-12-18,Winter,0,12,7,0,0,0,1,0.2,0.59,0.1642,1,11,12,Rush Hour,Weekend,Cold,2.5649493574615367,hour
8321,2011-12-18,Winter,0,12,8,0,0,0,1,0.2,0.69,0.194,1,31,32,Rush Hour,Weekend,Cold,3.49650756146648,hour
8322,2011-12-18,Winter,0,12,9,0,0,0,1,0.22,0.64,0.1642,6,75,81,Rush Hour,Weekend,Cold,4.406719247264253,hour
8323,2011-12-18,Winter,0,12,10,0,0,0,1,0.24,0.6,0.2537,7,122,129,Non-Rush Hour,Weekend,Cold,4.867534450455582,hour
8324,2011-12-18,Winter,0,12,11,0,0,0,2,0.24,0.6,0.2239,20,168,188,Non-Rush Hour,Weekend,Cold,5.241747015059643,hour
8325,2011-12-18,Winter,0,12,12,0,0,0,1,0.26,0.6,0.2239,26,202,228,Non-Rush Hour,Weekend,Cold,5.43372200355424,hour
8326,2011-12-18,Winter,0,12,13,0,0,0,1,0.3,0.49,0.2985,18,210,228,Non-Rush Hour,Weekend,Cold,5.43372200355424,hour
8327,2011-12-18,Winter,0,12,14,0,0,0,1,0.3,0.49,0.2836,19,200,219,Non-Rush Hour,Weekend,Cold,5.393627546352361,hour
8328,2011-12-18,Winter,0,12,15,0,0,0,1,0.32,0.45,0.2836,23,184,207,Non-Rush Hour,Weekend,Mild,5.337538079701318,hour
8329,2011-12-18,Winter,0,12,16,0,0,0,1,0.28,0.48,0.2537,27,207,234,Rush Hour,Weekend,Cold,5.459585514144159,hour
8330,2011-12-18,Winter,0,12,17,0,0,0,1,0.28,0.46,0.1642,10,126,136,Rush Hour,Weekend,Cold,4.919980925828125,hour
8331,2011-12-18,Winter,0,12,18,0,0,0,1,0.28,0.45,0.194,15,123,138,Rush Hour,Weekend,Cold,4.934473933130692,hour
8332,2011-12-18,Winter,0,12,19,0,0,0,1,0.26,0.52,0.1343,5,130,135,Rush Hour,Weekend,Cold,4.912654885736052,hour
8333,2011-12-18,Winter,0,12,20,0,0,0,1,0.24,0.6,0.1045,10,94,104,Non-Rush Hour,Weekend,Cold,4.653960350157523,hour
8334,2011-12-18,Winter,0,12,21,0,0,0,1,0.22,0.64,0.194,9,80,89,Non-Rush Hour,Weekend,Cold,4.499809670330265,hour
8335,2011-12-18,Winter,0,12,22,0,0,0,1,0.22,0.75,0.194,2,47,49,Non-Rush Hour,Weekend,Cold,3.912023005428146,hour
8336,2011-12-18,Winter,0,12,23,0,0,0,1,0.2,0.75,0.1045,6,31,37,Non-Rush Hour,Weekend,Cold,3.6375861597263857,hour
8337,2011-12-19,Winter,0,12,0,0,1,1,1,0.2,0.75,0.0896,3,14,17,Non-Rush Hour,Weekday,Cold,2.8903717578961645,hour
8338,2011-12-19,Winter,0,12,1,0,1,1,1,0.18,0.8,0.0896,3,8,11,Non-Rush Hour,Weekday,Cold,2.4849066497880004,hour
8339,2011-12-19,Winter,0,12,2,0,1,1,1,0.18,0.8,0.0896,0,3,3,Non-Rush Hour,Weekday,Cold,1.3862943611198906,hour
8340,2011-12-19,Winter,0,12,3,0,1,1,1,0.16,0.86,0.0896,0,3,3,Non-Rush Hour,Weekday,Cold,1.3862943611198906,hour
8341,2011-12-19,Winter,0,12,4,0,1,1,1,0.16,0.86,0.1343,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341005,hour
8342,2011-12-19,Winter,0,12,5,0,1,1,1,0.14,0.93,0.1045,0,21,21,Non-Rush Hour,Weekday,Cold,3.091042453358316,hour
8343,2011-12-19,Winter,0,12,6,0,1,1,1,0.16,0.86,0.1045,0,68,68,Non-Rush Hour,Weekday,Cold,4.23410650459726,hour
8344,2011-12-19,Winter,0,12,7,0,1,1,1,0.18,0.74,0.1045,4,187,191,Rush Hour,Weekday,Cold,5.2574953720277815,hour
8345,2011-12-19,Winter,0,12,8,0,1,1,1,0.2,0.75,0.194,8,389,397,Rush Hour,Weekday,Cold,5.986452005284438,hour
8346,2011-12-19,Winter,0,12,9,0,1,1,1,0.22,0.69,0.2239,17,166,183,Rush Hour,Weekday,Cold,5.214935757608986,hour
8347,2011-12-19,Winter,0,12,10,0,1,1,1,0.24,0.67,0.194,12,96,108,Non-Rush Hour,Weekday,Cold,4.691347882229144,hour
8348,2011-12-19,Winter,0,12,11,0,1,1,1,0.26,0.65,0.2537,22,105,127,Non-Rush Hour,Weekday,Cold,4.852030263919617,hour
8349,2011-12-19,Winter,0,12,12,0,1,1,1,0.3,0.61,0.3284,13,128,141,Non-Rush Hour,Weekday,Cold,4.955827057601261,hour
8350,2011-12-19,Winter,0,12,13,0,1,1,1,0.34,0.49,0.3284,15,127,142,Non-Rush Hour,Weekday,Mild,4.962844630259907,hour
8351,2011-12-19,Winter,0,12,14,0,1,1,1,0.36,0.46,0.2239,30,107,137,Non-Rush Hour,Weekday,Mild,4.927253685157205,hour
8352,2011-12-19,Winter,0,12,15,0,1,1,1,0.38,0.46,0.1642,24,135,159,Non-Rush Hour,Weekday,Mild,5.075173815233827,hour
8353,2011-12-19,Winter,0,12,16,0,1,1,1,0.4,0.4,0.2537,19,189,208,Rush Hour,Weekday,Mild,5.342334251964811,hour
8354,2011-12-19,Winter,0,12,17,0,1,1,1,0.38,0.46,0.194,16,362,378,Rush Hour,Weekday,Mild,5.937536205082426,hour
8355,2011-12-19,Winter,0,12,18,0,1,1,1,0.36,0.5,0.194,11,343,354,Rush Hour,Weekday,Mild,5.872117789475416,hour
8356,2011-12-19,Winter,0,12,19,0,1,1,2,0.36,0.53,0.1642,17,234,251,Rush Hour,Weekday,Mild,5.529429087511423,hour
8357,2011-12-19,Winter,0,12,20,0,1,1,1,0.4,0.4,0.1642,9,197,206,Non-Rush Hour,Weekday,Mild,5.332718793265369,hour
8358,2011-12-19,Winter,0,12,21,0,1,1,2,0.36,0.53,0.1343,15,112,127,Non-Rush Hour,Weekday,Mild,4.852030263919617,hour
8359,2011-12-19,Winter,0,12,22,0,1,1,2,0.36,0.57,0.1642,12,95,107,Non-Rush Hour,Weekday,Mild,4.68213122712422,hour
8360,2011-12-19,Winter,0,12,23,0,1,1,1,0.36,0.53,0.1642,10,50,60,Non-Rush Hour,Weekday,Mild,4.110873864173311,hour
8361,2011-12-20,Winter,0,12,0,0,2,1,1,0.36,0.57,0.1045,0,21,21,Non-Rush Hour,Weekday,Mild,3.091042453358316,hour
8362,2011-12-20,Winter,0,12,1,0,2,1,1,0.36,0.53,0.194,0,6,6,Non-Rush Hour,Weekday,Mild,1.9459101490553128,hour
8363,2011-12-20,Winter,0,12,2,0,2,1,2,0.34,0.61,0.194,1,10,11,Non-Rush Hour,Weekday,Mild,2.4849066497880004,hour
8364,2011-12-20,Winter,0,12,3,0,2,1,2,0.34,0.61,0.194,1,1,2,Non-Rush Hour,Weekday,Mild,1.0986122886681096,hour
8365,2011-12-20,Winter,0,12,4,0,2,1,2,0.36,0.53,0.1045,0,4,4,Non-Rush Hour,Weekday,Mild,1.6094379124341005,hour
8366,2011-12-20,Winter,0,12,5,0,2,1,2,0.36,0.57,0.194,0,15,15,Non-Rush Hour,Weekday,Mild,2.772588722239781,hour
8367,2011-12-20,Winter,0,12,6,0,2,1,2,0.36,0.57,0.194,1,71,72,Non-Rush Hour,Weekday,Mild,4.290459441148391,hour
8368,2011-12-20,Winter,0,12,7,0,2,1,2,0.36,0.62,0.194,7,261,268,Rush Hour,Weekday,Mild,5.594711379601839,hour
8369,2011-12-20,Winter,0,12,8,0,2,1,2,0.42,0.54,0.0896,10,422,432,Rush Hour,Weekday,Mild,6.07073772800249,hour
8370,2011-12-20,Winter,0,12,9,0,2,1,2,0.36,0.66,0.194,14,245,259,Rush Hour,Weekday,Mild,5.560681631015528,hour
8371,2011-12-20,Winter,0,12,10,0,2,1,2,0.42,0.58,0.194,20,109,129,Non-Rush Hour,Weekday,Mild,4.867534450455582,hour
8372,2011-12-20,Winter,0,12,11,0,2,1,2,0.4,0.62,0.1642,13,116,129,Non-Rush Hour,Weekday,Mild,4.867534450455582,hour
8373,2011-12-20,Winter,0,12,12,0,2,1,2,0.44,0.54,0.1343,16,159,175,Non-Rush Hour,Weekday,Mild,5.170483995038151,hour
8374,2011-12-20,Winter,0,12,13,0,2,1,2,0.44,0.54,0.1343,18,163,181,Non-Rush Hour,Weekday,Mild,5.204006687076795,hour
8375,2011-12-20,Winter,0,12,14,0,2,1,2,0.44,0.58,0.1045,11,127,138,Non-Rush Hour,Weekday,Mild,4.934473933130692,hour
8376,2011-12-20,Winter,0,12,15,0,2,1,2,0.44,0.54,0.194,15,139,154,Non-Rush Hour,Weekday,Mild,5.043425116919247,hour
8377,2011-12-20,Winter,0,12,16,0,2,1,1,0.44,0.54,0.194,20,218,238,Rush Hour,Weekday,Mild,5.476463551931511,hour
8378,2011-12-20,Winter,0,12,17,0,2,1,1,0.4,0.62,0.1642,14,417,431,Rush Hour,Weekday,Mild,6.068425588244111,hour
8379,2011-12-20,Winter,0,12,18,0,2,1,1,0.38,0.66,0.194,26,385,411,Rush Hour,Weekday,Mild,6.021023349349527,hour
8380,2011-12-20,Winter,0,12,19,0,2,1,1,0.38,0.66,0.194,6,218,224,Rush Hour,Weekday,Mild,5.41610040220442,hour
8381,2011-12-20,Winter,0,12,20,0,2,1,1,0.36,0.66,0.194,3,144,147,Non-Rush Hour,Weekday,Mild,4.997212273764115,hour
8382,2011-12-20,Winter,0,12,21,0,2,1,1,0.36,0.66,0.0896,4,139,143,Non-Rush Hour,Weekday,Mild,4.969813299576001,hour
8383,2011-12-20,Winter,0,12,22,0,2,1,2,0.36,0.66,0.194,3,104,107,Non-Rush Hour,Weekday,Mild,4.68213122712422,hour
8384,2011-12-20,Winter,0,12,23,0,2,1,2,0.38,0.62,0.194,13,40,53,Non-Rush Hour,Weekday,Mild,3.9889840465642745,hour
8385,2011-12-21,Spring,0,12,0,0,3,1,2,0.34,0.71,0.1343,7,18,25,Non-Rush Hour,Weekday,Mild,3.258096538021482,hour
8386,2011-12-21,Spring,0,12,1,0,3,1,2,0.36,0.66,0.1045,1,10,11,Non-Rush Hour,Weekday,Mild,2.4849066497880004,hour
8387,2011-12-21,Spring,0,12,2,0,3,1,2,0.36,0.71,0.194,0,4,4,Non-Rush Hour,Weekday,Mild,1.6094379124341005,hour
8388,2011-12-21,Spring,0,12,3,0,3,1,2,0.36,0.71,0.194,0,2,2,Non-Rush Hour,Weekday,Mild,1.0986122886681096,hour
8389,2011-12-21,Spring,0,12,4,0,3,1,2,0.36,0.71,0.194,0,2,2,Non-Rush Hour,Weekday,Mild,1.0986122886681096,hour
8390,2011-12-21,Spring,0,12,5,0,3,1,2,0.38,0.82,0.1045,0,28,28,Non-Rush Hour,Weekday,Mild,3.367295829986474,hour
8391,2011-12-21,Spring,0,12,6,0,3,1,2,0.36,0.87,0.194,1,75,76,Non-Rush Hour,Weekday,Mild,4.343805421853684,hour
8392,2011-12-21,Spring,0,12,7,0,3,1,2,0.36,0.87,0.1045,5,224,229,Rush Hour,Weekday,Mild,5.438079308923196,hour
8393,2011-12-21,Spring,0,12,8,0,3,1,3,0.36,0.93,0.194,12,393,405,Rush Hour,Weekday,Mild,6.0063531596017325,hour
8394,2011-12-21,Spring,0,12,9,0,3,1,2,0.4,0.87,0.2239,14,220,234,Rush Hour,Weekday,Mild,5.459585514144159,hour
8395,2011-12-21,Spring,0,12,10,0,3,1,2,0.48,0.82,0.4179,6,83,89,Non-Rush Hour,Weekday,Mild,4.499809670330265,hour
8396,2011-12-21,Spring,0,12,11,0,3,1,2,0.48,0.82,0.4179,3,53,56,Non-Rush Hour,Weekday,Mild,4.04305126783455,hour
8397,2011-12-21,Spring,0,12,12,0,3,1,3,0.46,0.88,0.3881,3,58,61,Non-Rush Hour,Weekday,Mild,4.127134385045092,hour
8398,2011-12-21,Spring,0,12,13,0,3,1,3,0.44,0.94,0.2985,3,55,58,Non-Rush Hour,Weekday,Mild,4.07753744390572,hour
