instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,rush_hour,day_type,temp_category,cnt_log
9049,2012-01-17,Spring,1,1,22,0,2,1,1,0.46,0.72,0.3881,5,85,90,Non-Rush Hour,Weekday,Mild,4.51085950651685
9050,2012-01-17,Spring,1,1,23,0,2,1,1,0.46,0.72,0.3881,1,60,61,Non-Rush Hour,Weekday,Mild,4.127134385045092
9051,2012-01-18,Spring,1,1,0,0,3,1,2,0.46,0.77,0.3284,3,14,17,Non-Rush Hour,Weekday,Mild,2.8903717578961645
9052,2012-01-18,Spring,1,1,1,0,3,1,2,0.46,0.77,0.3284,0,10,10,Non-Rush Hour,Weekday,Mild,2.3978952727983707
9053,2012-01-18,Spring,1,1,2,0,3,1,2,0.44,0.51,0.4925,1,1,2,Non-Rush Hour,Weekday,Mild,1.0986122886681096
9054,2012-01-18,Spring,1,1,3,0,3,1,2,0.44,0.51,0.4925,1,3,4,Non-Rush Hour,Weekday,Mild,1.6094379124341003
9055,2012-01-18,Spring,1,1,4,0,3,1,1,0.34,0.46,0.5224,0,1,1,Non-Rush Hour,Weekday,Mild,0.6931471805599453
9056,2012-01-18,Spring,1,1,5,0,3,1,1,0.34,0.46,0.5224,0,29,29,Non-Rush Hour,Weekday,Mild,3.4011973816621555
9057,2012-01-18,Spring,1,1,6,0,3,1,1,0.34,0.36,0.5224,0,88,88,Non-Rush Hour,Weekday,Mild,4.48863636973214
9058,2012-01-18,Spring,1,1,7,0,3,1,1,0.32,0.42,0.3582,1,262,263,Rush Hour,Weekday,Mild,5.575949103146316
9059,2012-01-18,Spring,1,1,8,0,3,1,1,0.3,0.52,0.4179,15,474,489,Rush Hour,Weekday,Cold,6.194405391104672
9060,2012-01-18,Spring,1,1,9,0,3,1,1,0.28,0.52,0.3284,6,196,202,Rush Hour,Weekday,Cold,5.313205979041787
9061,2012-01-18,Spring,1,1,10,0,3,1,1,0.3,0.42,0.4627,5,88,93,Non-Rush Hour,Weekday,Cold,4.543294782270004
9062,2012-01-18,Spring,1,1,11,0,3,1,1,0.3,0.42,0.3881,4,110,114,Non-Rush Hour,Weekday,Cold,4.74493212836325
9063,2012-01-18,Spring,1,1,12,0,3,1,1,0.3,0.39,0.4925,6,155,161,Non-Rush Hour,Weekday,Cold,5.087596335232384
9064,2012-01-18,Spring,1,1,13,0,3,1,1,0.3,0.42,0.4627,6,124,130,Non-Rush Hour,Weekday,Cold,4.875197323201151
9065,2012-01-18,Spring,1,1,14,0,3,1,1,0.3,0.33,0.3881,7,98,105,Non-Rush Hour,Weekday,Cold,4.663439094112067
9066,2012-01-18,Spring,1,1,15,0,3,1,1,0.3,0.33,0.5224,8,122,130,Non-Rush Hour,Weekday,Cold,4.875197323201151
9067,2012-01-18,Spring,1,1,16,0,3,1,1,0.28,0.3,0.5224,13,163,176,Rush Hour,Weekday,Cold,5.176149732573829
9068,2012-01-18,Spring,1,1,17,0,3,1,1,0.26,0.33,0.4478,8,338,346,Rush Hour,Weekday,Cold,5.849324779946859
9069,2012-01-18,Spring,1,1,18,0,3,1,1,0.24,0.32,0.3582,8,347,355,Rush Hour,Weekday,Cold,5.87493073085203
9070,2012-01-18,Spring,1,1,19,0,3,1,1,0.22,0.37,0.3881,5,251,256,Rush Hour,Weekday,Cold,5.54907608489522
9071,2012-01-18,Spring,1,1,20,0,3,1,1,0.22,0.37,0.2537,1,164,165,Non-Rush Hour,Weekday,Cold,5.111987788356544
9072,2012-01-18,Spring,1,1,21,0,3,1,1,0.2,0.4,0.4179,5,119,124,Non-Rush Hour,Weekday,Cold,4.8283137373023015
9073,2012-01-18,Spring,1,1,22,0,3,1,1,0.18,0.47,0.2537,4,74,78,Non-Rush Hour,Weekday,Cold,4.3694478524670215
9074,2012-01-18,Spring,1,1,23,0,3,1,1,0.16,0.47,0.2985,2,36,38,Non-Rush Hour,Weekday,Cold,3.6635616461296463
9075,2012-01-19,Spring,1,1,0,0,4,1,1,0.14,0.5,0.194,0,16,16,Non-Rush Hour,Weekday,Cold,2.833213344056216
9076,2012-01-19,Spring,1,1,1,0,4,1,1,0.14,0.5,0.1642,0,5,5,Non-Rush Hour,Weekday,Cold,1.791759469228055
9077,2012-01-19,Spring,1,1,2,0,4,1,1,0.14,0.5,0.1343,0,3,3,Non-Rush Hour,Weekday,Cold,1.3862943611198906
9078,2012-01-19,Spring,1,1,3,0,4,1,1,0.12,0.54,0.1045,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341003
9079,2012-01-19,Spring,1,1,4,0,4,1,1,0.12,0.54,0.1045,0,1,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
9080,2012-01-19,Spring,1,1,5,0,4,1,1,0.12,0.55,0.2537,0,19,19,Non-Rush Hour,Weekday,Cold,2.995732273553991
9081,2012-01-19,Spring,1,1,6,0,4,1,1,0.12,0.54,0.1642,0,86,86,Non-Rush Hour,Weekday,Cold,4.465908118654584
9082,2012-01-19,Spring,1,1,7,0,4,1,1,0.12,0.54,0.0896,2,204,206,Rush Hour,Weekday,Cold,5.332718793265369
9083,2012-01-19,Spring,1,1,8,0,4,1,1,0.12,0.54,0.1045,9,414,423,Rush Hour,Weekday,Cold,6.049733455231958
9084,2012-01-19,Spring,1,1,9,0,4,1,1,0.12,0.54,0.194,6,204,210,Rush Hour,Weekday,Cold,5.351858133476067
9085,2012-01-19,Spring,1,1,10,0,4,1,1,0.14,0.59,0.194,10,98,108,Non-Rush Hour,Weekday,Cold,4.6913478822291435
9086,2012-01-19,Spring,1,1,11,0,4,1,1,0.16,0.55,0.1642,6,93,99,Non-Rush Hour,Weekday,Cold,4.605170185988092
9087,2012-01-19,Spring,1,1,12,0,4,1,1,0.2,0.51,0.194,5,106,111,Non-Rush Hour,Weekday,Cold,4.718498871295094
9088,2012-01-19,Spring,1,1,13,0,4,1,1,0.22,0.47,0.2836,6,118,124,Non-Rush Hour,Weekday,Cold,4.8283137373023015
9089,2012-01-19,Spring,1,1,14,0,4,1,1,0.24,0.44,0.194,15,104,119,Non-Rush Hour,Weekday,Cold,4.787491742782046
9090,2012-01-19,Spring,1,1,15,0,4,1,1,0.26,0.44,0.2985,9,118,127,Non-Rush Hour,Weekday,Cold,4.852030263919617
9091,2012-01-19,Spring,1,1,16,0,4,1,1,0.26,0.41,0.3284,8,185,193,Rush Hour,Weekday,Cold,5.267858159063328
9092,2012-01-19,Spring,1,1,17,0,4,1,2,0.26,0.44,0.3284,21,364,385,Rush Hour,Weekday,Cold,5.955837369464831
9093,2012-01-19,Spring,1,1,18,0,4,1,2,0.26,0.44,0.3284,16,345,361,Rush Hour,Weekday,Cold,5.891644211825771
9094,2012-01-19,Spring,1,1,19,0,4,1,2,0.26,0.48,0.2985,5,229,234,Rush Hour,Weekday,Cold,5.459585514144159
9095,2012-01-19,Spring,1,1,20,0,4,1,1,0.26,0.52,0.4478,7,184,191,Non-Rush Hour,Weekday,Cold,5.2574953720277815
9096,2012-01-19,Spring,1,1,21,0,4,1,1,0.26,0.44,0.3582,4,117,121,Non-Rush Hour,Weekday,Cold,4.804021044733257
9097,2012-01-19,Spring,1,1,22,0,4,1,2,0.26,0.44,0.4179,0,90,90,Non-Rush Hour,Weekday,Cold,4.51085950651685
9098,2012-01-19,Spring,1,1,23,0,4,1,1,0.26,0.48,0.3284,1,55,56,Non-Rush Hour,Weekday,Cold,4.04305126783455
9099,2012-01-20,Spring,1,1,0,0,5,1,2,0.26,0.48,0.2985,3,24,27,Non-Rush Hour,Weekday,Cold,3.332204510175204
9100,2012-01-20,Spring,1,1,1,0,5,1,1,0.26,0.48,0.1343,0,15,15,Non-Rush Hour,Weekday,Cold,2.772588722239781
9101,2012-01-20,Spring,1,1,2,0,5,1,1,0.26,0.48,0.1343,0,11,11,Non-Rush Hour,Weekday,Cold,2.4849066497880004
9102,2012-01-20,Spring,1,1,3,0,5,1,1,0.24,0.52,0.1045,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341003
9103,2012-01-20,Spring,1,1,4,0,5,1,1,0.22,0.6,0.1045,0,3,3,Non-Rush Hour,Weekday,Cold,1.3862943611198906
9104,2012-01-20,Spring,1,1,5,0,5,1,1,0.22,0.6,0.1045,0,19,19,Non-Rush Hour,Weekday,Cold,2.995732273553991
9105,2012-01-20,Spring,1,1,6,0,5,1,1,0.24,0.6,0.2836,0,68,68,Non-Rush Hour,Weekday,Cold,4.23410650459726
9106,2012-01-20,Spring,1,1,7,0,5,1,1,0.22,0.69,0.2239,2,183,185,Rush Hour,Weekday,Cold,5.225746673713202
9107,2012-01-20,Spring,1,1,8,0,5,1,1,0.22,0.64,0.2537,4,421,425,Rush Hour,Weekday,Cold,6.054439346269371
9108,2012-01-20,Spring,1,1,9,0,5,1,1,0.22,0.47,0.3881,21,242,263,Rush Hour,Weekday,Cold,5.575949103146316
9109,2012-01-20,Spring,1,1,10,0,5,1,2,0.22,0.44,0.2836,1,96,97,Non-Rush Hour,Weekday,Cold,4.584967478670572
9110,2012-01-20,Spring,1,1,11,0,5,1,2,0.2,0.32,0.3582,6,117,123,Non-Rush Hour,Weekday,Cold,4.820281565605037
9111,2012-01-20,Spring,1,1,12,0,5,1,2,0.2,0.34,0.3284,5,119,124,Non-Rush Hour,Weekday,Cold,4.8283137373023015
9112,2012-01-20,Spring,1,1,13,0,5,1,1,0.22,0.32,0.2985,12,144,156,Non-Rush Hour,Weekday,Cold,5.056245805348308
9113,2012-01-20,Spring,1,1,14,0,5,1,2,0.22,0.35,0.2985,8,107,115,Non-Rush Hour,Weekday,Cold,4.7535901911063645
9114,2012-01-20,Spring,1,1,15,0,5,1,2,0.22,0.35,0.194,12,144,156,Non-Rush Hour,Weekday,Cold,5.056245805348308
9115,2012-01-20,Spring,1,1,16,0,5,1,2,0.2,0.37,0.1642,11,163,174,Rush Hour,Weekday,Cold,5.1647859739235145
9116,2012-01-20,Spring,1,1,17,0,5,1,2,0.22,0.32,0.0896,9,340,349,Rush Hour,Weekday,Cold,5.857933154483459
9117,2012-01-20,Spring,1,1,18,0,5,1,2,0.2,0.34,0.0896,5,296,301,Rush Hour,Weekday,Cold,5.71042701737487
9118,2012-01-20,Spring,1,1,19,0,5,1,2,0.2,0.37,0.1045,6,186,192,Rush Hour,Weekday,Cold,5.262690188904886
9119,2012-01-20,Spring,1,1,20,0,5,1,2,0.2,0.34,0.0896,1,141,142,Non-Rush Hour,Weekday,Cold,4.962844630259907
9120,2012-01-20,Spring,1,1,21,0,5,1,2,0.2,0.37,0.0896,5,99,104,Non-Rush Hour,Weekday,Cold,4.653960350157523
9121,2012-01-20,Spring,1,1,22,0,5,1,2,0.2,0.37,0.2239,1,71,72,Non-Rush Hour,Weekday,Cold,4.290459441148391
9122,2012-01-20,Spring,1,1,23,0,5,1,3,0.16,0.64,0.2239,3,35,38,Non-Rush Hour,Weekday,Cold,3.6635616461296463
9123,2012-01-21,Spring,1,1,0,0,6,0,3,0.16,0.64,0.2239,0,24,24,Non-Rush Hour,Weekend,Cold,3.2188758248682006
9124,2012-01-21,Spring,1,1,1,0,6,0,4,0.14,0.86,0.194,1,22,23,Non-Rush Hour,Weekend,Cold,3.1780538303479458
9125,2012-01-21,Spring,1,1,2,0,6,0,3,0.14,0.86,0.194,1,25,26,Non-Rush Hour,Weekend,Cold,3.295836866004329
9126,2012-01-21,Spring,1,1,3,0,6,0,3,0.14,0.93,0.0896,0,13,13,Non-Rush Hour,Weekend,Cold,2.639057329615259
9127,2012-01-21,Spring,1,1,4,0,6,0,3,0.16,0.86,0.0896,0,1,1,Non-Rush Hour,Weekend,Cold,0.6931471805599453
9128,2012-01-21,Spring,1,1,5,0,6,0,3,0.16,0.86,0.1045,0,2,2,Non-Rush Hour,Weekend,Cold,1.0986122886681096
9129,2012-01-21,Spring,1,1,6,0,6,0,3,0.16,0.93,0.1642,0,1,1,Non-Rush Hour,Weekend,Cold,0.6931471805599453
9130,2012-01-21,Spring,1,1,7,0,6,0,3,0.16,0.93,0.1642,3,10,13,Rush Hour,Weekend,Cold,2.639057329615259
9131,2012-01-21,Spring,1,1,8,0,6,0,2,0.16,0.93,0.2537,3,22,25,Rush Hour,Weekend,Cold,3.258096538021482
9132,2012-01-21,Spring,1,1,9,0,6,0,2,0.16,0.93,0.2537,2,40,42,Rush Hour,Weekend,Cold,3.7612001156935624
9133,2012-01-21,Spring,1,1,10,0,6,0,3,0.16,0.93,0.2537,0,45,45,Non-Rush Hour,Weekend,Cold,3.828641396489095
9134,2012-01-21,Spring,1,1,11,0,6,0,2,0.18,0.86,0.1045,1,62,63,Non-Rush Hour,Weekend,Cold,4.1588830833596715
9135,2012-01-21,Spring,1,1,12,0,6,0,2,0.2,0.8,0.1642,5,62,67,Non-Rush Hour,Weekend,Cold,4.219507705176107
9136,2012-01-21,Spring,1,1,13,0,6,0,2,0.2,0.8,0.2537,10,66,76,Non-Rush Hour,Weekend,Cold,4.343805421853684
9137,2012-01-21,Spring,1,1,14,0,6,0,3,0.2,0.8,0.194,6,89,95,Non-Rush Hour,Weekend,Cold,4.564348191467836
9138,2012-01-21,Spring,1,1,15,0,6,0,3,0.2,0.8,0.194,6,113,119,Non-Rush Hour,Weekend,Cold,4.787491742782046
9139,2012-01-21,Spring,1,1,16,0,6,0,2,0.2,0.8,0.2985,5,113,118,Rush Hour,Weekend,Cold,4.77912349311153
9140,2012-01-21,Spring,1,1,17,0,6,0,2,0.2,0.8,0.3881,7,99,106,Rush Hour,Weekend,Cold,4.672828834461906
9141,2012-01-21,Spring,1,1,18,0,6,0,2,0.2,0.75,0.3881,3,107,110,Rush Hour,Weekend,Cold,4.709530201312334
9142,2012-01-21,Spring,1,1,19,0,6,0,2,0.18,0.8,0.3881,0,85,85,Rush Hour,Weekend,Cold,4.454347296253507
9143,2012-01-21,Spring,1,1,20,0,6,0,2,0.18,0.8,0.2985,5,62,67,Non-Rush Hour,Weekend,Cold,4.219507705176107
9144,2012-01-21,Spring,1,1,21,0,6,0,1,0.18,0.74,0.3284,5,64,69,Non-Rush Hour,Weekend,Cold,4.248495242049359
9145,2012-01-21,Spring,1,1,22,0,6,0,2,0.18,0.74,0.2985,3,56,59,Non-Rush Hour,Weekend,Cold,4.0943445622221
9146,2012-01-21,Spring,1,1,23,0,6,0,2,0.16,0.8,0.2537,1,51,52,Non-Rush Hour,Weekend,Cold,3.970291913552122
9147,2012-01-22,Spring,1,1,0,0,0,0,1,0.16,0.8,0.2985,1,51,52,Non-Rush Hour,Weekend,Cold,3.970291913552122
9148,2012-01-22,Spring,1,1,1,0,0,0,2,0.18,0.74,0.2985,1,49,50,Non-Rush Hour,Weekend,Cold,3.9318256327243257
9149,2012-01-22,Spring,1,1,2,0,0,0,2,0.18,0.74,0.2836,1,46,47,Non-Rush Hour,Weekend,Cold,3.8712010109078907
9150,2012-01-22,Spring,1,1,3,0,0,0,2,0.18,0.69,0.2836,1,20,21,Non-Rush Hour,Weekend,Cold,3.091042453358316
9151,2012-01-22,Spring,1,1,4,0,0,0,3,0.16,0.8,0.2836,1,1,2,Non-Rush Hour,Weekend,Cold,1.0986122886681096
9152,2012-01-22,Spring,1,1,5,0,0,0,3,0.16,0.74,0.2239,1,2,3,Non-Rush Hour,Weekend,Cold,1.3862943611198906
9153,2012-01-22,Spring,1,1,6,0,0,0,2,0.16,0.74,0.2239,0,4,4,Non-Rush Hour,Weekend,Cold,1.6094379124341003
9154,2012-01-22,Spring,1,1,7,0,0,0,2,0.16,0.74,0.2239,2,11,13,Rush Hour,Weekend,Cold,2.639057329615259
9155,2012-01-22,Spring,1,1,8,0,0,0,2,0.16,0.74,0.2239,3,29,32,Rush Hour,Weekend,Cold,3.4965075614664802
9156,2012-01-22,Spring,1,1,9,0,0,0,2,0.16,0.74,0.2239,9,54,63,Rush Hour,Weekend,Cold,4.1588830833596715
9157,2012-01-22,Spring,1,1,10,0,0,0,2,0.16,0.74,0.2836,9,120,129,Non-Rush Hour,Weekend,Cold,4.867534450455582
9158,2012-01-22,Spring,1,1,11,0,0,0,3,0.16,0.8,0.2537,18,115,133,Non-Rush Hour,Weekend,Cold,4.897839799950911
9159,2012-01-22,Spring,1,1,12,0,0,0,2,0.16,0.8,0.2239,24,161,185,Non-Rush Hour,Weekend,Cold,5.225746673713202
9160,2012-01-22,Spring,1,1,13,0,0,0,2,0.16,0.8,0.1343,24,175,199,Non-Rush Hour,Weekend,Cold,5.298317366548036
9161,2012-01-22,Spring,1,1,14,0,0,0,2,0.16,0.8,0.1642,19,163,182,Non-Rush Hour,Weekend,Cold,5.209486152841421
9162,2012-01-22,Spring,1,1,15,0,0,0,2,0.16,0.8,0.194,27,149,176,Non-Rush Hour,Weekend,Cold,5.176149732573829
9163,2012-01-22,Spring,1,1,16,0,0,0,2,0.16,0.8,0.194,12,143,155,Rush Hour,Weekend,Cold,5.049856007249537
9164,2012-01-22,Spring,1,1,17,0,0,0,2,0.16,0.8,0.1045,8,100,108,Rush Hour,Weekend,Cold,4.6913478822291435
9165,2012-01-22,Spring,1,1,18,0,0,0,3,0.16,0.86,0.1045,11,110,121,Rush Hour,Weekend,Cold,4.804021044733257
9166,2012-01-22,Spring,1,1,19,0,0,0,3,0.16,0.86,0.1045,9,80,89,Rush Hour,Weekend,Cold,4.499809670330265
9167,2012-01-22,Spring,1,1,20,0,0,0,3,0.16,0.86,0.1642,5,69,74,Non-Rush Hour,Weekend,Cold,4.31748811353631
9168,2012-01-22,Spring,1,1,21,0,0,0,3,0.16,0.86,0.1045,8,36,44,Non-Rush Hour,Weekend,Cold,3.8066624897703196
9169,2012-01-22,Spring,1,1,22,0,0,0,2,0.16,0.93,0.0896,0,58,58,Non-Rush Hour,Weekend,Cold,4.07753744390572
9170,2012-01-22,Spring,1,1,23,0,0,0,2,0.16,0.93,0.1045,2,35,37,Non-Rush Hour,Weekend,Cold,3.6375861597263857
9171,2012-01-23,Spring,1,1,0,0,1,1,2,0.18,0.86,0.194,2,17,19,Non-Rush Hour,Weekday,Cold,2.995732273553991
9172,2012-01-23,Spring,1,1,1,0,1,1,2,0.18,0.86,0.1045,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341003
9173,2012-01-23,Spring,1,1,2,0,1,1,2,0.18,0.86,0.1045,0,2,2,Non-Rush Hour,Weekday,Cold,1.0986122886681096
9174,2012-01-23,Spring,1,1,3,0,1,1,2,0.18,0.86,0.194,0,1,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
9175,2012-01-23,Spring,1,1,4,0,1,1,2,0.2,0.8,0.194,0,1,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
9176,2012-01-23,Spring,1,1,5,0,1,1,2,0.2,0.86,0.194,0,19,19,Non-Rush Hour,Weekday,Cold,2.995732273553991
9177,2012-01-23,Spring,1,1,6,0,1,1,2,0.2,0.86,0.194,6,36,42,Non-Rush Hour,Weekday,Cold,3.7612001156935624
9178,2012-01-23,Spring,1,1,7,0,1,1,3,0.2,0.86,0.194,8,114,122,Rush Hour,Weekday,Cold,4.812184355372417
9179,2012-01-23,Spring,1,1,8,0,1,1,3,0.2,0.86,0.1343,5,267,272,Rush Hour,Weekday,Cold,5.60947179518496
9180,2012-01-23,Spring,1,1,9,0,1,1,2,0.2,0.86,0.0896,13,198,211,Rush Hour,Weekday,Cold,5.356586274672012
9181,2012-01-23,Spring,1,1,10,0,1,1,2,0.2,0.93,0.194,10,139,149,Non-Rush Hour,Weekday,Cold,5.0106352940962555
9182,2012-01-23,Spring,1,1,11,0,1,1,2,0.2,0.93,0.0896,5,57,62,Non-Rush Hour,Weekday,Cold,4.143134726391533
9183,2012-01-23,Spring,1,1,12,0,1,1,2,0.22,0.93,0.194,10,52,62,Non-Rush Hour,Weekday,Cold,4.143134726391533
9184,2012-01-23,Spring,1,1,13,0,1,1,3,0.22,0.93,0.0896,5,32,37,Non-Rush Hour,Weekday,Cold,3.6375861597263857
9185,2012-01-23,Spring,1,1,14,0,1,1,3,0.22,0.93,0.194,13,48,61,Non-Rush Hour,Weekday,Cold,4.127134385045092
9186,2012-01-23,Spring,1,1,15,0,1,1,2,0.22,1.0,0.2239,10,64,74,Non-Rush Hour,Weekday,Cold,4.31748811353631
9187,2012-01-23,Spring,1,1,16,0,1,1,2,0.24,0.93,0.1642,14,108,122,Rush Hour,Weekday,Cold,4.812184355372417
9188,2012-01-23,Spring,1,1,17,0,1,1,2,0.24,0.96,0.1045,6,270,276,Rush Hour,Weekday,Cold,5.6240175061873385
9189,2012-01-23,Spring,1,1,18,0,1,1,2,0.24,0.93,0.1343,7,275,282,Rush Hour,Weekday,Cold,5.645446897643238
9190,2012-01-23,Spring,1,1,19,0,1,1,2,0.26,0.93,0.1642,9,211,220,Rush Hour,Weekday,Cold,5.3981627015177525
9191,2012-01-23,Spring,1,1,20,0,1,1,2,0.26,1.0,0.1642,8,161,169,Non-Rush Hour,Weekday,Cold,5.135798437050262
9192,2012-01-23,Spring,1,1,21,0,1,1,2,0.26,1.0,0.2836,8,112,120,Non-Rush Hour,Weekday,Cold,4.795790545596741
9193,2012-01-23,Spring,1,1,22,0,1,1,2,0.26,1.0,0.2836,4,64,68,Non-Rush Hour,Weekday,Cold,4.23410650459726
9194,2012-01-23,Spring,1,1,23,0,1,1,2,0.28,0.93,0.3284,2,35,37,Non-Rush Hour,Weekday,Cold,3.6375861597263857
9195,2012-01-24,Spring,1,1,0,0,2,1,2,0.3,1.0,0.2836,6,19,25,Non-Rush Hour,Weekday,Cold,3.258096538021482
9196,2012-01-24,Spring,1,1,1,0,2,1,2,0.32,0.93,0.2537,2,7,9,Non-Rush Hour,Weekday,Mild,2.302585092994046
9197,2012-01-24,Spring,1,1,2,0,2,1,2,0.32,0.93,0.2239,2,6,8,Non-Rush Hour,Weekday,Mild,2.1972245773362196
9198,2012-01-24,Spring,1,1,3,0,2,1,2,0.32,0.93,0.1343,0,3,3,Non-Rush Hour,Weekday,Mild,1.3862943611198906
9199,2012-01-24,Spring,1,1,4,0,2,1,2,0.3,1.0,0.0896,0,2,2,Non-Rush Hour,Weekday,Cold,1.0986122886681096
9200,2012-01-24,Spring,1,1,5,0,2,1,2,0.3,1.0,0.0896,0,26,26,Non-Rush Hour,Weekday,Cold,3.295836866004329
9201,2012-01-24,Spring,1,1,6,0,2,1,2,0.32,0.93,0.194,1,88,89,Non-Rush Hour,Weekday,Mild,4.499809670330265
9202,2012-01-24,Spring,1,1,7,0,2,1,2,0.32,0.93,0.1343,11,221,232,Rush Hour,Weekday,Mild,5.4510384535657
9203,2012-01-24,Spring,1,1,8,0,2,1,2,0.32,0.93,0.1343,11,479,490,Rush Hour,Weekday,Mild,6.19644412779452
9204,2012-01-24,Spring,1,1,9,0,2,1,2,0.32,0.87,0.0896,11,244,255,Rush Hour,Weekday,Mild,5.545177444479562
9205,2012-01-24,Spring,1,1,10,0,2,1,1,0.32,0.93,0.0896,23,93,116,Non-Rush Hour,Weekday,Mild,4.762173934797756
9206,2012-01-24,Spring,1,1,11,0,2,1,1,0.34,0.87,0.1343,30,123,153,Non-Rush Hour,Weekday,Mild,5.0369526024136295
9207,2012-01-24,Spring,1,1,12,0,2,1,1,0.34,0.87,0.1642,25,150,175,Non-Rush Hour,Weekday,Mild,5.170483995038151
9208,2012-01-24,Spring,1,1,13,0,2,1,1,0.34,0.87,0.1642,33,170,203,Non-Rush Hour,Weekday,Mild,5.318119993844216
9209,2012-01-24,Spring,1,1,14,0,2,1,1,0.36,0.81,0.2239,35,138,173,Non-Rush Hour,Weekday,Mild,5.159055299214529
9210,2012-01-24,Spring,1,1,15,0,2,1,2,0.4,0.71,0.1642,52,156,208,Non-Rush Hour,Weekday,Mild,5.342334251964811
9211,2012-01-24,Spring,1,1,16,0,2,1,1,0.4,0.71,0.1343,35,243,278,Rush Hour,Weekday,Mild,5.631211781821365
9212,2012-01-24,Spring,1,1,17,0,2,1,1,0.42,0.67,0.0896,41,474,515,Rush Hour,Weekday,Mild,6.246106765481563
9213,2012-01-24,Spring,1,1,18,0,2,1,1,0.4,0.62,0.0896,32,391,423,Rush Hour,Weekday,Mild,6.049733455231958
9214,2012-01-24,Spring,1,1,19,0,2,1,1,0.44,0.51,0.0896,20,311,331,Rush Hour,Weekday,Mild,5.805134968916488
9215,2012-01-24,Spring,1,1,20,0,2,1,1,0.32,0.76,0.194,18,211,229,Non-Rush Hour,Weekday,Mild,5.438079308923196
9216,2012-01-24,Spring,1,1,21,0,2,1,1,0.36,0.71,0.194,18,154,172,Non-Rush Hour,Weekday,Mild,5.153291594497779
9217,2012-01-24,Spring,1,1,22,0,2,1,1,0.32,0.81,0.194,14,111,125,Non-Rush Hour,Weekday,Mild,4.836281906951478
9218,2012-01-24,Spring,1,1,23,0,2,1,1,0.32,0.76,0.194,19,80,99,Non-Rush Hour,Weekday,Mild,4.605170185988092
9219,2012-01-25,Spring,1,1,0,0,3,1,1,0.26,0.93,0.194,6,25,31,Non-Rush Hour,Weekday,Cold,3.4657359027997265
9220,2012-01-25,Spring,1,1,1,0,3,1,1,0.3,0.7,0.2239,4,9,13,Non-Rush Hour,Weekday,Cold,2.639057329615259
9221,2012-01-25,Spring,1,1,2,0,3,1,1,0.28,0.7,0.194,3,3,6,Non-Rush Hour,Weekday,Cold,1.9459101490553132
9222,2012-01-25,Spring,1,1,3,0,3,1,1,0.26,0.75,0.194,0,1,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
9223,2012-01-25,Spring,1,1,4,0,3,1,1,0.26,0.7,0.2836,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341003
9224,2012-01-25,Spring,1,1,5,0,3,1,1,0.26,0.7,0.2836,0,33,33,Non-Rush Hour,Weekday,Cold,3.5263605246161616
9225,2012-01-25,Spring,1,1,6,0,3,1,1,0.24,0.73,0.2239,1,87,88,Non-Rush Hour,Weekday,Cold,4.48863636973214
9226,2012-01-25,Spring,1,1,7,0,3,1,1,0.24,0.75,0.2239,14,243,257,Rush Hour,Weekday,Cold,5.552959584921617
9227,2012-01-25,Spring,1,1,8,0,3,1,1,0.24,0.7,0.2537,18,495,513,Rush Hour,Weekday,Cold,6.2422232654551655
9228,2012-01-25,Spring,1,1,9,0,3,1,1,0.24,0.7,0.2537,18,218,236,Rush Hour,Weekday,Cold,5.4680601411351315
9229,2012-01-25,Spring,1,1,10,0,3,1,2,0.26,0.7,0.3284,30,111,141,Non-Rush Hour,Weekday,Cold,4.955827057601261
9230,2012-01-25,Spring,1,1,11,0,3,1,2,0.3,0.61,0.2985,52,105,157,Non-Rush Hour,Weekday,Cold,5.062595033026967
9231,2012-01-25,Spring,1,1,12,0,3,1,1,0.32,0.53,0.1343,46,147,193,Non-Rush Hour,Weekday,Mild,5.267858159063328
9232,2012-01-25,Spring,1,1,13,0,3,1,1,0.34,0.49,0.1343,63,149,212,Non-Rush Hour,Weekday,Mild,5.3612921657094255
9233,2012-01-25,Spring,1,1,14,0,3,1,1,0.34,0.49,0.0896,53,107,160,Non-Rush Hour,Weekday,Mild,5.081404364984463
9234,2012-01-25,Spring,1,1,15,0,3,1,1,0.36,0.46,0.194,30,125,155,Non-Rush Hour,Weekday,Mild,5.049856007249537
9235,2012-01-25,Spring,1,1,16,0,3,1,1,0.34,0.53,0.1642,29,217,246,Rush Hour,Weekday,Mild,5.5093883366279774
9236,2012-01-25,Spring,1,1,17,0,3,1,1,0.36,0.53,0.1642,27,443,470,Rush Hour,Weekday,Mild,6.154858094016418
9237,2012-01-25,Spring,1,1,18,0,3,1,1,0.32,0.66,0.1343,24,415,439,Rush Hour,Weekday,Mild,6.0867747269123065
